date,bases,open_access_bases,bytes,open_access_bytes
"09/09/2021",56401269886730123,24732637623408633,19591326628065464,11380721625295349
"09/10/2021",56422944723416021,24751088048324419,19599681080795364,11387685873258807
"09/11/2021",56436983771270702,24764985547989124,19604391353302742,11392380318734185
"09/12/2021",56461245840913316,24768403242844388,19608528753524943,11393754327342062
"09/13/2021",56481961189167584,24778730022789312,19613770974031913,11397485424555698
"09/14/2021",56527208332878986,24787948719406694,19622395733769863,11400971220902972
"09/15/2021",56574922467689535,24812321718605770,19635909875789463,11411426367200143
"09/16/2021",56628400660157866,24846097668502934,19651542869334449,11424510062700386
"09/17/2021",56662017314582702,24860596759558136,19660008831304232,11430563960273655
"09/18/2021",56690741625041572,24875096189911587,19667880603630647,11436366794039214
"09/19/2021",56714270138604316,24878583537839238,19672512796144686,11438172150753938
"09/20/2021",56738374725180714,24887809331551822,19678687403697129,11442407273541816
"09/21/2021",56768342704029544,24906684518124699,19687761453618288,11449748665720763
"09/22/2021",56819521975267631,24935639635365408,19701661564828112,11460272389172439
"09/23/2021",56871546229645417,24959680661115413,19715677325267439,11468954316862197
"09/24/2021",56941204866399208,25001458364712715,19736307580538537,11485850841643847
"09/25/2021",57024964518736978,25060163196883510,19751976458749573,11498278270644564
"09/26/2021",57127118936780705,25133404996373586,19780627577349893,11522161728388462
"09/27/2021",57277899135287022,25207303899452530,19820186224021552,11545157877815147
"09/28/2021",57339060225776340,25246227461925788,19834348161129092,11556369125716329
"09/29/2021",57389837107117559,25282055610748884,19848189668736735,11567953678752956
"09/30/2021",57696029100414012,25348591172691506,19905689188017492,11590468421610083
"10/01/2021",57779886837329440,25413466786594386,19931537950566477,11613090831229901
"10/02/2021",57850054797991096,25462183251314975,19950398334004156,11628665261270476
"10/03/2021",57913303903907332,25504415397986305,19966934649723601,11641918167628404
"10/04/2021",57969322862008889,25534071580094441,19981487503354645,11651203822764504
"10/05/2021",58021174547185247,25565349383152608,19993684079750946,11660440901866758
"10/06/2021",58093045356614404,25608511775869904,20009294825138070,11672152016344188
"10/07/2021",58151112462919493,25642026947961472,20024796067315193,11684410244567201
"10/08/2021",58185111572795458,25657123147463335,20033078489892147,11690206896219340
"10/09/2021",58221738933757228,25672189918338203,20041103396836068,11695587841179364
"10/10/2021",58251396027128501,25680426521617290,20046626971613922,11698591938236182
"10/11/2021",58318849355392839,25716949967868221,20063102893252366,11711312758609990
"10/12/2021",58358321052431513,25733561302370517,20073427683166939,11718886432777538
"10/13/2021",58398051583118481,25749626836451026,20083910819993830,11725479216282463
"10/14/2021",58442154291893727,25773726984366139,20095509580884865,11734642354813785
"10/15/2021",58498523630279272,25802123728564769,20109906295391634,11745276571050034
"10/16/2021",58529139031665640,25811859648211742,20115571170043764,11748441292919988
"10/17/2021",58552979918542302,25815750149756767,20119241603280582,11749708373718648
"10/18/2021",58594182158308476,25829756009367779,20127133678587197,11754364630205897
"10/19/2021",58643062149438531,25848243159409171,20137219667689199,11760813923806625
"10/20/2021",58690692207169116,25879779370404320,20151913547182521,11773415423874925
"10/21/2021",58770033990354910,25924878112776184,20172310523041599,11789561488055681
"10/22/2021",58827257805245767,25941072952854176,20182418494489519,11794704525330343
"10/23/2021",58873939324356394,25949639883791791,20189526467254420,11797169000878522
"10/24/2021",58939436384974243,25964976768723585,20201510670594205,11802186085425313
"10/25/2021",58990184879987298,25984551634888047,20211334799708157,11808202638746371
"10/26/2021",59027078044437621,25998957149374783,20219452030387562,11813381574992115
"10/27/2021",59062432151822415,26017587949872251,20230100978935945,11820087037674955
"10/28/2021",59096312075907249,26049557224503855,20242630816937452,11832340212676852
"10/29/2021",59124447896215309,26070090563220323,20252236069712959,11840714699291648
"10/30/2021",59145096046828401,26088276538477323,20258474318488899,11846633027852898
"10/31/2021",59170936209488979,26113567121332506,20267592690416728,11855551943437389
"11/01/2021",59206356364964011,26148845538098472,20281646178969048,11869585395261914
"11/02/2021",59231016041188283,26172164318895074,20290066376264004,11877755369048573
"11/03/2021",59282110916510604,26203437155290532,20309516861154253,11889361929532948
"11/04/2021",59317039990915014,26223774447218767,20324688386509145,11898218659966270
"11/05/2021",59354733575758628,26258894747013116,20338119639041255,11910594734086891
"11/06/2021",59364626283735726,26268594747450774,20341726854712804,11914180203317398
"11/07/2021",59374916829774163,26278597306178710,20344792466724065,11917206401125684
"11/08/2021",59390182695419668,26293575699244083,20350150627724058,11922523753209039
"11/09/2021",59410527276565149,26313920280389564,20357504876137805,11929878001622786
"11/10/2021",59444405339558223,26329322433116756,20372715743410455,11935751930640763
"11/11/2021",59465674624801968,26349150282760551,20380713004140820,11943225107428974
"11/12/2021",59483432288848636,26366907946807219,20387884178570004,11950396281858158
"11/13/2021",59493847113528355,26377041925418755,20391789159300264,11954262458872177
"11/14/2021",59507270897402909,26390336962779635,20396136379603840,11958589326052474
"11/15/2021",59522616292650304,26403173062937190,20401599426058950,11963269399876287
"11/16/2021",59540497382267602,26420237818355933,20408015950563515,11969421841092432
"11/17/2021",59573035003373467,26445020685512281,20421493524316429,11978498909741204
"11/18/2021",59626954535435584,26488814570667421,20436855963431534,11991926953542021
"11/19/2021",59698574945145823,26559727510861350,20450226804786785,12004971293102979
"11/20/2021",59753189852202611,26614201439930727,20460039159298261,12014764442859373
"11/21/2021",59877584940167736,26738596527895852,20482622228754834,12037347512315946
"11/22/2021",59956666597716811,26817678185444927,20498815244558975,12053540528120087
"11/23/2021",60042681478498785,26903554582070583,20514942707377053,12069624776903284
"11/24/2021",60097513450211578,26958386553783376,20527077507463968,12081759576990199
"11/25/2021",60116913992172293,26977787095744091,20533668561883046,12088350631409277
"11/26/2021",60139008928703454,26999882032275252,20541820013856463,12096502083382694
"11/27/2021",60154048995682109,27014922099253907,20546139067081583,12100821136607814
"11/28/2021",60163874540488126,27024747644059924,20549048115387644,12103730184913875
"11/29/2021",60191978999286792,27052852102858590,20558299509637024,12112981579163255
"11/30/2021",60224484971893590,27085358075465388,20570199194651742,12124881264177973
"12/01/2021",60278485259967643,27138621919119662,20589060930850558,12143512335341628
"12/02/2021",60336610629344607,27196747288496626,20606012573735082,12160463978226152
"12/03/2021",60386266792395446,27246403451547465,20625383577953564,12179834982444634
"12/04/2021",60411712372303931,27271849031455950,20633391125411765,12187842529902835
"12/05/2021",60426778319230073,27286914978382092,20635834798989919,12190286203480989
"12/06/2021",60455612778811327,27315749437963346,20644003245746501,12198454650237571
"12/07/2021",60479897990984474,27340034650136493,20651425460550718,12205876865041788
"12/08/2021",60547287740313598,27407424399465617,20671432422588825,12225883827079895
"12/09/2021",60572143000235319,27432279659387338,20680027128550906,12234478533041976
"12/10/2021",60606973028119495,27466990641409522,20691051076242536,12245479544453281
"12/11/2021",60646940167917290,27486523954169808,20701829362621854,12252755790026457
"12/12/2021",60677063920473853,27507858566021736,20707534107224562,12257047457114952
"12/13/2021",60695871831345541,27525684356587714,20712696503427154,12262041332191053
"12/14/2021",60713004030270927,27542328681102825,20718094339721393,12267362150926248
"12/15/2021",60731337853804739,27560621555457653,20725113111064660,12274360309001560
"12/16/2021",60759514488648521,27574200137760018,20734009235340310,12279084550702062
"12/17/2021",60801138015568081,27615823664679578,20749228218140485,12294303533502237
"12/18/2021",60808350894747041,27623036543858538,20751961847420621,12297037162782373
"12/19/2021",60822974740533132,27637660389644629,20757810925749564,12302886241111316
"12/20/2021",60840209927980602,27654895577092099,20764545001519333,12309620316881085
"12/21/2021",60860456498695452,27675142147806949,20771303993690283,12316379309052035
"12/22/2021",60891556736447144,27706220817251722,20784021128568036,12329083539045169
"12/23/2021",60912515083977620,27727137919566812,20791966662635331,12337013058186810
"12/24/2021",60923212737527806,27736777207588530,20796013201332139,12340713607485291
"12/25/2021",60934484882899738,27748049352960462,20800442783058091,12345143189211243
"12/26/2021",60936633875927248,27750198345987972,20801221381895071,12345921788048223
"12/27/2021",60955610459426504,27769174929487228,20809637329398351,12354337735551503
"12/28/2021",61004991116466350,27818504965317370,20829760769869060,12374439967339438
"12/29/2021",61011994168631624,27825508017482644,20832181257875485,12376860455345863
"12/30/2021",61047843449775728,27861229670373461,20847425408022155,12392008084602297
"12/31/2021",61149719680861529,27963105901459262,20888997228036369,12433579904616511
"01/01/2022",61255477889979588,28068864110577321,20930528279004412,12475110955584554
"01/02/2022",61281123749508966,28094509970106699,20939978196158069,12484560872738211
"01/03/2022",61287212791962022,28100599012559755,20942597303912192,12487179980492334
"01/04/2022",61312424594892489,28125810815490222,20951708320242940,12496290996823082
"01/05/2022",61331882782239693,28145232938637750,20958945561275741,12503516842400497
"01/06/2022",61346607577570261,28159957733968318,20964776663829044,12509347944953800
"01/07/2022",61362428438164923,28175778594562980,20970867170861878,12515438451986634
"01/08/2022",61372431934714806,28185782091112863,20974558082194334,12519129363319090
"01/09/2022",61377072781782213,28190422938180270,20976272299613198,12520843580737954
"01/10/2022",61395106823252853,28208456979650910,20983040547631090,12527611828755846
"01/11/2022",61414742557102732,28228092713500789,20990755453681801,12535326734806557
"01/12/2022",61453458483726074,28266808640124131,21006646782756654,12551218063881410
"01/13/2022",61475942701058274,28289292857456331,21015097152715227,12559668433839983
"01/14/2022",61506279646039056,28319629802437113,21023990614420029,12568561895544785
"01/15/2022",61516444649041672,28329794805439729,21027766209936860,12572337491061616
"01/16/2022",61555723561577241,28369073717975298,21048322517676145,12592893798800901
"01/17/2022",61581753479276290,28395103635674347,21059093218801268,12603664499926024
"01/18/2022",61594248010449062,28407598166847119,21064290399051187,12608861680175943
"01/19/2022",61609998543314322,28423348699712379,21070181171920884,12614752453045640
"01/20/2022",61631269788660326,28444619945058383,21077281991757262,12621853272882018
"01/21/2022",61657536107702012,28470886264100069,21087336733990054,12631908015114810
"01/22/2022",61666899371342458,28474405329554408,21091082461982320,12633192122786903
"01/23/2022",61688527013550195,28496032971762145,21098628373639265,12640738034443848
"01/24/2022",61706950909770860,28514456867982810,21104558170801638,12646667831606221
"01/25/2022",61722570639480433,28529985843988245,21110710618006698,12652774554556255
"01/26/2022",61765889977762292,28568643385596254,21126308224476336,12666768938091690
"01/27/2022",61787123388783659,28586695109369464,21135651190956798,12674000032765116
"01/28/2022",61815220112192705,28609141156956914,21146604575497462,12681780500366501
"01/29/2022",61840066984939608,28633988029703817,21155227123048904,12690403047917943
"01/30/2022",61860041921608389,28653962966372598,21162676175860767,12697852100729806
